Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
190607885,03/09/2019,1212,06,Hollywood,0648,21,M,B,,,M,11362.3A1HS,,WILTON,HAROLD                       WY
140109297,03/22/2014,1115,01,Central,0166,51,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,600 S  SAN PEDRO                    ST,
190916639,09/10/2019,1340,09,Van Nuys,0969,32,M,W,,,M,11532HS,,RIVERSIDE                    DR,FULTON                       AV
140110776,04/16/2014,1240,01,Central,0166,32,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,400 E  7TH                          ST,
140110831,04/16/2014,1915,01,Central,0156,24,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,6TH,SAN JULIAN
140111326,04/25/2014,1450,01,Central,0132,27,M,O,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,200 S  OLIVE                        ST,
140111720,05/01/2014,1440,01,Central,0143,22,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,300 W  4TH                          ST,
140111727,05/01/2014,1430,01,Central,0156,35,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,4TH,SAN PEDRO                    ST
140112509,05/15/2014,1020,01,Central,0156,54,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,6TH                          ST,SAN PEDRO                    ST
140112701,05/19/2014,1135,01,Central,0146,33,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,200    WINSTON                      ST,
140112928,05/22/2014,1345,01,Central,0155,39,F,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,5TH                          ST,SAN JULIAN
140114684,06/17/2014,1245,01,Central,0153,36,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,5TH,HILL                         ST
140114866,06/19/2014,1100,01,Central,0156,26,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          ST,SAN PEDRO                    ST
140115751,07/02/2014,2015,01,Central,0192,47,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,18TH                         ST,GRAND                        AV
140115964,07/05/2014,1315,01,Central,0192,58,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,14TH                         ST,OLIVE                        ST
140116099,07/07/2014,1150,01,Central,0157,52,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,6TH,SAN PEDRO                    ST
140116105,07/07/2014,1450,01,Central,0159,18,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,400    SEATON                       ST,
140116191,07/08/2014,1940,01,Central,0156,40,M,O,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,5TH,SAN JULIAN                   ST
100115435,08/12/2010,1030,01,Central,0143,33,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HILL                         ST,5TH                          ST
191521694,12/09/2019,1630,15,N Hollywood,1502,23,F,W,,,M,11532HS,,7600    BELLAIRE                     AV,
191707048,03/07/2019,2250,17,Devonshire,1715,20,M,W,,,I,11357(A)HS,,ZELZAH,STALLION MEADOW
140118394,08/06/2014,1900,01,Central,0182,30,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOPE,PICO
140118812,08/12/2014,1445,01,Central,0185,21,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1100    MAPLE                        AV,
140119174,08/16/2014,0001,01,Central,0166,22,F,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,7TH,MAPLE
140119449,08/20/2014,1815,01,Central,0159,36,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,5TH,WALL                         ST
140120355,08/31/2014,1530,01,Central,0124,28,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1ST                          ST,MAIN
140120527,09/03/2014,0115,01,Central,0166,26,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,7TH                          ST,SAN PEDRO
140121029,09/09/2014,2140,01,Central,0195,20,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,14TH                         ST,MAPLE                        ST
192119316,11/26/2019,1412,21,Topanga,2175,21,M,O,,,M,11362.3A1HS,,22400    VENTURA                      BL,
140121961,09/22/2014,1810,01,Central,0153,23,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,7TH                          ST,BROADWAY
140122156,09/25/2014,1120,01,Central,0156,27,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,5TH,SAN JULIAN                   ST
140123139,10/10/2014,0950,01,Central,0156,32,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          ST,SAN JULIAN
140123210,10/11/2014,1430,01,Central,0153,34,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,5TH,BROADWAY
140123641,10/18/2014,1600,01,Central,0195,18,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,PICO,VENICE
140124884,11/06/2014,1730,01,Central,0144,61,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          ST,MAIN                         ST
140125086,11/09/2014,1045,01,Central,0152,37,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,6TH,OLIVE
100116205,08/27/2010,1820,01,Central,0156,55,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          ST,WALL                         ST
140125499,11/15/2014,0915,01,Central,0192,31,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1300 S  HOPE                         ST,
140125687,11/18/2014,1130,01,Central,0182,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,OLYMPIC,GRAND
140125857,11/20/2014,0915,01,Central,0156,24,F,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,6TH,SAN JULIAN                   ST
140127045,12/10/2014,2150,01,Central,0195,21,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,LOS ANGELES,WASHINGTON
140128049,12/29/2014,1510,01,Central,0159,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SEATON                       ST,PALMERO                      ST
140200516,01/11/2014,2000,02,Rampart,0238,26,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FIRMIN                       ST,TEMPLE                       ST
2217123,02/03/2010,1650,13,Newton,1343,41,M,B,,,M,11532HS,,PALOMA,E  16TH                         ST
140205970,02/08/2014,1405,02,Rampart,0245,47,F,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ALVARADO                     ST,6TH                          ST
140206504,02/18/2014,1500,02,Rampart,0201,26,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA,VERMONT
100116413,08/31/2010,1730,01,Central,0152,51,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,500 S  OLIVE                        ST,
191709589,04/20/2019,2035,17,Devonshire,1715,17,F,H,,,M,11362.3A1HS,,ZELZAH,STALLION MEADOW
140215706,08/11/2014,1300,02,Rampart,0241,41,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,UNION,6TH
140217035,09/05/2014,2020,02,Rampart,0204,31,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1300    LUCILE                       AV,
140219951,10/29/2014,1600,02,Rampart,0203,32,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,800 N  VERMONT                      AV,
140300675,04/03/2014,0700,03,Southwest,0315,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ADAMS,WESTERN
140300763,05/12/2014,0010,03,Southwest,0329,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FIGUEROA                     ST,30TH                         ST
140306535,02/14/2014,1545,03,Southwest,0362,35,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,4600 W  MARTIN LUTHER KI             BL,
140312523,05/26/2014,0930,03,Southwest,0314,23,F,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,25TH                         ST,10TH                         AV
140313888,06/17/2014,1700,03,Southwest,0394,48,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,4300    3RD                          AV,
140316561,07/27/2014,2204,03,Southwest,0332,26,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,2600    WEST                         BL,
140319375,09/10/2014,1900,03,Southwest,0314,32,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,3100 W  27TH                         ST,
140322121,10/20/2014,1610,03,Southwest,0313,16,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,CRENSHAW                     BL,SANTA MONICA                 FY
140322274,10/22/2014,1635,03,Southwest,0334,57,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ADAMS,BRONSON
140324586,11/29/2014,1305,03,Southwest,0378,27,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,3900 S  FIGUEROA                     ST,
140400682,04/04/2014,1920,04,Hollenbeck,0452,26,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1ST,BOYLE
140400806,06/14/2014,1310,04,Hollenbeck,0453,44,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,1200 E  CESAR E CHAVEZ               AV,
100115720,08/17/2010,1620,01,Central,0157,41,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,SAN JULIAN                   ST,6TH                          ST
140407658,04/01/2014,1645,04,Hollenbeck,0457,16,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,2500    CINCINNATI                   ST,
140500870,06/01/2014,1200,05,Harbor,0525,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,G,MCDONALD
140500939,07/04/2014,1055,05,Harbor,0589,23,M,H,16,Narcotic Drug Laws,M,11359(B)HS,POSSESS MARIJUANA FOR SALE,3700    STEPHEN M WHITE              DR,
140501020,07/21/2014,1700,05,Harbor,0525,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FRIES,ANAHEIM
140501189,09/30/2014,1355,05,Harbor,0565,33,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,500 W  8TH                          ST,
140504580,01/15/2014,1300,05,Harbor,0557,28,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,600 W  6TH                          ST,
140506033,02/20/2014,0920,05,Harbor,0514,25,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FIGUEROA                     ST,Q                            ST
140506322,02/23/2014,1200,05,Harbor,0521,18,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,VERMONT,ANAHEIM
140507445,03/26/2014,1710,05,Harbor,0522,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,700    GULF                         AV,
140507446,03/26/2014,1710,05,Harbor,0522,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,700    GULF                         AV,
140507613,03/29/2014,1350,05,Harbor,0521,26,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,GAFFEY                       ST,OLIVER                       ST
140507623,03/30/2014,0040,05,Harbor,0589,18,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,3700    BLUFF                        PL,
140507725,03/29/2014,1330,05,Harbor,0521,46,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,GAFFEY,ANAHEIM
2193549,01/13/2010,1025,13,Newton,1321,57,M,H,,,M,11358HS,,1900 S  HILL                         ST,
140509300,05/09/2014,1700,05,Harbor,0525,33,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ANAHEIM,MARINE
140510421,06/01/2014,1200,05,Harbor,0516,17,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,AVALON,OPP
140510921,06/18/2014,1535,05,Harbor,0565,35,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,GAFFEY                       ST,12TH                         ST
140511954,07/10/2014,2030,05,Harbor,0519,18,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ALAMEDA,O                            ST
140512415,07/22/2014,1530,05,Harbor,0508,18,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,WESTERN,237TH
140512417,07/22/2014,1450,05,Harbor,0525,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,C,AVALON
140513297,08/12/2014,1800,05,Harbor,0531,26,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1600 W  259TH                        ST,
140513639,08/19/2014,1115,05,Harbor,0531,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,261ST                        ST,PRESIDENT
191707047,03/07/2019,2250,17,Devonshire,1715,20,M,W,,,I,11357(A)HS,,ZELZAH,STALLION MEA
191519654,10/28/2019,2030,15,N Hollywood,1523,27,F,H,,,M,11532HS,,COLDWATER CANYON             AV,VICTORY                      BL
140600515,01/04/2014,1615,06,Hollywood,0636,33,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HUDSON,YUCCA
140600653,02/27/2014,1115,06,Hollywood,0648,25,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5400    HOLLYWOOD                    BL,
140600796,05/09/2014,1530,06,Hollywood,0668,22,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LEXINGTON,WESTERN
140600870,06/21/2014,1845,06,Hollywood,0639,18,M,A,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,WESTERN                      AV
140604034,12/31/2013,1400,06,Hollywood,0644,29,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FORMOSA,SUNSET
140604036,01/01/2014,1445,06,Hollywood,0643,43,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,7200 W  SUNSET                       BL,
192111958,06/24/2019,1120,21,Topanga,2144,63,M,W,,,M,11362.3A1HS,,VANOWEN,FALLBROOK                    AV
192013035,06/28/2019,1305,20,Olympic,2036,16,F,B,,,M,11362.3A1HS,,WILSHIRE,VERMONT
191707051,03/07/2019,2255,17,Devonshire,1715,19,F,A,,,I,11357(A)HS,,ZELZAH,STALLION MEADOW
140604640,01/11/2014,2050,06,Hollywood,0668,35,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WESTERN,VIRGINIA
140604742,01/09/2014,1725,06,Hollywood,0665,46,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,GOWER,DE LONGPRE
140604907,01/16/2014,1430,06,Hollywood,0622,30,M,H,16,Narcotic Drug Laws,M,11360(B)HS,GIVE/TRANSPORT/ETC < 28.5 GRAMS MARIJUANA,1800 N  CURSON                       AV,
191914786,08/11/2019,2350,19,Mission,1924,20,M,H,,,M,11360HS,,HUBBARD,ENVOY
140607229,02/27/2014,2105,06,Hollywood,0665,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ROMAINE,SEWARD
192119314,11/25/2019,1410,21,Topanga,2175,21,M,O,,,M,11362.3A1HS,,22400    VENTURA                      BL,
140611812,05/18/2014,1925,06,Hollywood,0644,39,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1400 N  LA BREA                      AV,
191915256,08/15/2019,1430,19,Mission,1924,16,F,H,,,M,11362.3A1HS,,CRESTKNOLL,LAUREL CANYON
140613096,06/05/2014,1700,06,Hollywood,0646,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1600 N  CAHUENGA                     BL,
140615472,07/13/2014,1950,06,Hollywood,0645,20,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,ORANGE                       DR
140617065,08/08/2014,1400,06,Hollywood,0636,20,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,CHEROKEE                     AV
140617532,08/17/2014,0200,06,Hollywood,0644,25,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LA BREA,DE LONGPRE
140617845,08/22/2014,2318,06,Hollywood,0636,29,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,HUDSON
140618236,08/30/2014,0210,06,Hollywood,0636,25,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILCOX,YUCCA
140619299,09/20/2014,0100,06,Hollywood,0636,33,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,CAHUENGA,YUCCA
191719979,12/11/2019,2240,17,Devonshire,1764,24,M,A,,,M,11362.3A1HS,,9300    TAMPA                        AV,
140619356,09/21/2014,0110,06,Hollywood,0666,62,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LILLIAN                      WY,LEXINGTON
140621186,10/22/2014,2150,06,Hollywood,0636,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,CHEROKEE,HOLLYWOOD                    BL
140622373,11/11/2014,1910,06,Hollywood,0668,42,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,VINE,LEXINGTON
140623565,12/04/2014,2145,06,Hollywood,0645,25,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FOUNTAIN,VISTA
140623877,12/10/2014,2000,06,Hollywood,0645,22,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,HIGHLAND
140624437,12/20/2014,2305,06,Hollywood,0646,27,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,YUCCA,CAHUENGA
140624456,12/19/2014,0010,06,Hollywood,0646,25,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HOLLYWOOD                    BL,LAS PALMAS
140700709,03/02/2014,1420,07,Wilshire,0762,23,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,6100 W  PICO                         BL,
140701159,09/30/2014,1400,07,Wilshire,0783,23,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5600 W  WASHINGTON                   BL,
140701178,10/07/2014,1455,07,Wilshire,0706,24,M,W,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,WILLOUGHBY                   AV,LA BREA                      AV
140705033,01/27/2014,1640,07,Wilshire,0782,55,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FAIRFAX                      AV,ELECTRIC                     DR
140706535,03/09/2014,1645,07,Wilshire,0755,24,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5100 W  PICO                         BL,
140708110,04/21/2014,1210,07,Wilshire,0774,19,M,B,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,1800 S  LA BREA                      AV,
140708420,04/28/2014,1440,07,Wilshire,0706,43,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,700 N  LA BREA                      AV,
191709590,04/20/2019,2035,17,Devonshire,1715,17,F,H,,,M,11362.3A1HS,,ZELZAH,STALLION MEADOW
140800814,04/24/2014,1920,08,West LA,0855,32,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SANTA MONICA                 BL,PURDUE
140800926,06/01/2014,1610,08,West LA,0853,52,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA,PURDUE
140800945,06/09/2014,1950,08,West LA,0853,29,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1600    BUTLER                       AV,
140800953,06/11/2014,1555,08,West LA,0884,22,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SEPULVEDA                    BL,PICO                         BL
140801027,07/07/2014,1600,08,West LA,0859,22,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SATURN,LA CIENEGA
140800906,05/27/2014,1435,08,West LA,0854,21,M,B,16,Narcotic Drug Laws,I,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,SEPULVEDA,MISSOURI
140801161,08/19/2014,1930,08,West LA,0853,56,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SANTA MONICA,SAWTELLE
140801371,10/19/2014,2000,08,West LA,0853,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA,PURDUE
140801377,10/20/2014,1345,08,West LA,0842,40,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WESTGATE,OHIO
140801381,10/21/2014,1730,08,West LA,0842,45,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,11800    WILSHIRE                     BL,
140801492,11/17/2014,1610,08,West LA,0854,57,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA,COTNER
140801534,11/26/2014,1020,08,West LA,0889,28,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1900 S  GARTH                        AV,
140804277,01/08/2014,0930,08,West LA,0898,18,M,H,16,Narcotic Drug Laws,I,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,8900    DAVID                        AV,
140805387,02/07/2014,0230,08,West LA,0859,21,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LA CIENEGA                   BL,SATURN                       ST
140806444,03/08/2014,1300,08,West LA,0827,50,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,600 S  BARRINGTON                   AV,
140808180,04/24/2014,1935,08,West LA,0896,17,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,SANTA MONICA                 BL,PURDUE                       AV
140808625,05/06/2014,2245,08,West LA,0859,20,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,8500    SATURN                       ST,
140808767,04/26/2014,0710,08,West LA,0881,18,F,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,11800    MISSISSIPPI                  AV,
140810201,06/17/2014,1915,08,West LA,0889,45,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,2000 S  GARTH                        AV,
140813224,09/06/2014,1730,08,West LA,0835,58,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,MISSISSIPPI,COTNER                       AV
